laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros
1710,Asus,Asus Laptop 407,Workstation,14.1,Full HD 1920x1080,AMD E-Series E2 1.5GHz,64GB,128GB SSD + 1TB HDD,AMD Radeon R5,Windows 10,2.39kg,1719.87
1711,Dell,Dell Laptop 408,Workstation,16.0,IPS Panel Full HD 1920x1080,Intel Core i5 2.3GHz,64GB,64GB Flash Storage,Intel UHD Graphics 620,Windows 7,1.93kg,1656.16
1712,Samsung,Samsung Laptop 409,Notebook,13.5,IPS Panel 2560x1440,AMD A4 2.5GHz,2GB,256GB SSD + 1TB HDD,AMD Radeon Pro 455,Windows 10,1.52kg,911.87
1713,MSI,MSI Laptop 410,Gaming,16.0,IPS Panel 2304x1440,Intel Core i3 2.4GHz,32GB,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.58kg,1563.5
1714,Asus,Asus Laptop 411,Notebook,13.3,1366x768,Intel Core i7 2.8GHz,16GB,500GB HDD,AMD Radeon Pro 455,Windows 7,3.41kg,923.1
1715,HP,HP Laptop 412,Gaming,15.6,IPS Panel 2560x1440,AMD A9 3.0GHz,12GB,1TB HDD,Nvidia GeForce GTX 1070,Chrome OS,2.4kg,1568.6
1716,Microsoft,Microsoft Laptop 413,Ultrabook,17.3,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 7200U 2.5GHz,12GB,2TB HDD,AMD Radeon Pro 455,Windows 7,2.76kg,1299.78
1717,Acer,Acer Laptop 414,Ultrabook,15.4,4K Ultra HD 3840x2160,Intel Core i5 1.6GHz,16GB,128GB Flash Storage,Nvidia Quadro M1200,Linux,1.39kg,1553.49
1718,Samsung,Samsung Laptop 415,Workstation,13.3,4K Ultra HD 3840x2160,Intel Core i5 7200U 2.5GHz,12GB,1TB SSD,Intel HD Graphics 6000,Windows 10 S,1.02kg,1568.68
1719,Apple,Apple Laptop 416,Notebook,17.3,IPS Panel 2560x1440,Intel Core i9 2.9GHz,12GB,256GB SSD + 1TB HDD,Nvidia Quadro M1200,Linux,3.19kg,1970.05
1720,HP,HP Laptop 417,Netbook,13.3,IPS Panel Retina Display 2560x1600,Intel Core i9 2.9GHz,32GB,32GB SSD + 1TB HDD,AMD Radeon RX 580,Windows 10 S,4.36kg,1334.72
1721,Toshiba,Toshiba Laptop 418,Workstation,15.4,1366x768,Intel Core i9 2.9GHz,8GB,500GB HDD,Intel Iris Plus Graphics 640,macOS,1.0kg,1560.45
1722,Apple,Apple Laptop 419,Gaming,16.0,IPS Panel Retina Display 2560x1600,Intel Core i7 1.8GHz,2GB,1TB SSD,Nvidia GeForce GTX 1050 Ti,macOS,3.25kg,1994.13
1723,Samsung,Samsung Laptop 420,Ultrabook,13.3,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 2.5GHz,2GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.81kg,878.86
1724,Asus,Asus Laptop 421,Netbook,12.5,IPS Panel 2304x1440,AMD A4 2.5GHz,12GB,1TB HDD,AMD Radeon RX 580,macOS,1.69kg,916.74
1725,Asus,Asus Laptop 422,Netbook,15.4,IPS Panel 2304x1440,AMD Ryzen 7 2700U 2.2GHz,4GB,128GB SSD,Nvidia Quadro M1200,Chrome OS,4.38kg,1245.57
1726,Acer,Acer Laptop 423,Workstation,16.0,IPS Panel 2560x1440,Intel Core i7 2.8GHz,2GB,256GB SSD,AMD Radeon Pro 455,Windows 10,2.11kg,1212.51
1727,Asus,Asus Laptop 424,Netbook,11.6,IPS Panel 2560x1440,Intel Core i7 2.7GHz,2GB,128GB Flash Storage,Nvidia GeForce GTX 1080,Windows 10 S,1.44kg,989.34
1728,Lenovo,Lenovo Laptop 425,Ultrabook,16.0,IPS Panel 2304x1440,Intel Core i7 8550U 1.8GHz,2GB,512GB SSD,Intel HD Graphics 620,Chrome OS,2.69kg,912.37
1729,Asus,Asus Laptop 426,Notebook,13.5,IPS Panel 2304x1440,AMD A4 2.5GHz,2GB,128GB SSD,Nvidia GeForce GTX 1050 Ti,macOS,3.52kg,1007.75
1730,Lenovo,Lenovo Laptop 427,Netbook,15.4,Quad HD+ / Super AMOLED 2960x1848,Intel Core i9 2.9GHz,64GB,500GB HDD,Nvidia GeForce GTX 1050,Windows 7,3.27kg,1686.88
1731,Samsung,Samsung Laptop 428,Gaming,12.5,IPS Panel Full HD 1920x1080,AMD Ryzen 5 2.0GHz,8GB,128GB Flash Storage,Nvidia GeForce GTX 1070,Chrome OS,3.81kg,1457.9
1732,Dell,Dell Laptop 429,Netbook,11.6,IPS Panel Full HD 1920x1080,Intel Core i7 1.8GHz,16GB,1TB SSD,Nvidia GeForce GTX 1080,Linux,3.74kg,1008.77
1733,Acer,Acer Laptop 430,Notebook,12.5,IPS Panel 2560x1440,AMD A9 3.0GHz,12GB,256GB SSD,AMD Radeon Pro 455,Windows 10,4.02kg,732.88
1734,Razer,Razer Laptop 431,Workstation,16.0,IPS Panel Full HD 1920x1080,AMD Ryzen 5 2.0GHz,8GB,128GB SSD + 1TB HDD,Intel UHD Graphics 620,Windows 7,3.35kg,1392.92
1735,Samsung,Samsung Laptop 432,Notebook,13.5,Full HD 1920x1080,Intel Core i5 2.5GHz,8GB,1TB SSD,Nvidia GeForce RTX 2060,Linux,4.45kg,1245.61
1736,Toshiba,Toshiba Laptop 433,Gaming,11.6,4K Ultra HD 3840x2160,Intel Core i5 1.6GHz,32GB,1TB HDD,Nvidia GeForce GTX 1050,macOS,3.18kg,1681.6
1737,Apple,Apple Laptop 434,2 in 1 Convertible,12.5,IPS Panel Retina Display 2560x1600,Intel Core i5 8250U 1.6GHz,64GB,64GB Flash Storage,Nvidia GeForce GTX 1050,Linux,3.73kg,1688.49
1738,HP,HP Laptop 435,Gaming,16.0,IPS Panel 2304x1440,AMD A6 2.5GHz,32GB,2TB HDD,AMD Radeon Pro 455,Linux,0.92kg,1212.2
1739,Samsung,Samsung Laptop 436,Gaming,11.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,12GB,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,3.34kg,1473.8
1740,Microsoft,Microsoft Laptop 437,Netbook,17.3,IPS Panel Retina Display 2560x1600,Intel Core i9 2.9GHz,16GB,512GB SSD,Intel UHD Graphics 620,Linux,2.71kg,1151.69
1741,Asus,Asus Laptop 438,Gaming,14.0,Full HD 1920x1080,Intel Core i7 2.8GHz,16GB,256GB SSD + 1TB HDD,Nvidia Quadro M1200,No OS,2.79kg,1787.39
1742,MSI,MSI Laptop 439,Netbook,15.6,1366x768,AMD Ryzen 5 2.0GHz,16GB,64GB Flash Storage,Nvidia GeForce GTX 1050 Ti,Windows 10 S,4.31kg,902.59
1743,MSI,MSI Laptop 440,Ultrabook,17.3,IPS Panel Retina Display 2560x1600,Intel Core i5 2.5GHz,8GB,128GB Flash Storage,Intel HD Graphics 620,No OS,2.72kg,1046.66
1744,HP,HP Laptop 441,Notebook,13.3,IPS Panel 2304x1440,Intel Core i7 2.7GHz,12GB,128GB SSD + 1TB HDD,Intel HD Graphics 6000,No OS,4.48kg,914.85
1745,Microsoft,Microsoft Laptop 442,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 2.3GHz,32GB,256GB SSD + 1TB HDD,Nvidia GeForce RTX 3060,Windows 10,2.87kg,1947.04
1746,Toshiba,Toshiba Laptop 443,Netbook,15.6,IPS Panel Retina Display 2560x1600,Intel Core i3 2.0GHz,16GB,2TB HDD,Intel UHD Graphics 620,Chrome OS,2.77kg,677.45
1747,Razer,Razer Laptop 444,Workstation,15.6,IPS Panel 2304x1440,Intel Core i5 2.3GHz,64GB,128GB Flash Storage,Intel UHD Graphics 620,macOS,1.31kg,2453.92
1748,HP,HP Laptop 445,2 in 1 Convertible,17.3,IPS Panel Retina Display 2560x1600,Intel Core i7 2.7GHz,12GB,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,macOS,3.43kg,1694.36
1749,Asus,Asus Laptop 446,Gaming,13.3,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 7200U 2.5GHz,2GB,256GB SSD + 1TB HDD,Nvidia GeForce RTX 2060,Windows 10 S,0.91kg,1371.22
1750,Microsoft,Microsoft Laptop 447,Ultrabook,14.0,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 2.5GHz,4GB,64GB Flash Storage,Nvidia Quadro M1200,Windows 10,3.5kg,1584.64
1751,HP,HP Laptop 448,Notebook,17.3,Quad HD+ / Super AMOLED 2960x1848,Intel Core i7 2.8GHz,16GB,256GB SSD + 1TB HDD,Intel HD Graphics 6000,Windows 10,3.83kg,1157.79
1752,Apple,Apple Laptop 449,Notebook,11.6,1366x768,AMD A6 2.5GHz,2GB,256GB SSD,Intel UHD Graphics 620,Windows 7,3.63kg,678.83
1753,Apple,Apple Laptop 450,Ultrabook,15.6,4K Ultra HD 3840x2160,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Chrome OS,1.23kg,1666.1
1754,Acer,Acer Laptop 451,Gaming,14.0,IPS Panel 2304x1440,AMD A4 2.5GHz,32GB,500GB HDD,Nvidia GeForce RTX 3060,Chrome OS,3.96kg,1677.79
1755,MSI,MSI Laptop 452,Netbook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 2.5GHz,2GB,128GB Flash Storage,Intel HD Graphics 6000,Windows 7,1.47kg,637.99
1756,MSI,MSI Laptop 453,Workstation,14.1,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 8250U 1.6GHz,64GB,2TB HDD,Nvidia GeForce RTX 2070,No OS,1.0kg,2288.76
1757,Microsoft,Microsoft Laptop 454,Netbook,15.6,Quad HD+ / Super AMOLED 2960x1848,AMD Ryzen 5 2.0GHz,4GB,2TB HDD,AMD Radeon RX 580,Windows 10,1.13kg,747.19
1758,Microsoft,Microsoft Laptop 455,Notebook,13.3,IPS Panel Retina Display 2560x1600,Intel Core i7 8550U 1.8GHz,64GB,128GB SSD + 1TB HDD,Intel UHD Graphics 620,Linux,3.28kg,1538.81
1759,Lenovo,Lenovo Laptop 456,2 in 1 Convertible,11.6,IPS Panel 2304x1440,Intel Core i5 2.5GHz,12GB,128GB SSD + 1TB HDD,Intel HD Graphics 6000,Windows 10,3.22kg,982.82
1760,Dell,Dell Laptop 457,Workstation,14.1,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 8250U 1.6GHz,4GB,64GB Flash Storage,AMD Radeon Pro 455,macOS,1.77kg,1162.34
1761,Asus,Asus Laptop 458,Ultrabook,15.4,IPS Panel Retina Display 2560x1600,AMD Ryzen 7 2.2GHz,2GB,2TB HDD,Nvidia GeForce RTX 3060,Windows 7,1.75kg,1339.29
1762,Toshiba,Toshiba Laptop 459,2 in 1 Convertible,16.0,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 1.6GHz,12GB,256GB SSD + 1TB HDD,AMD Radeon RX 580,macOS,1.33kg,908.5
1763,Toshiba,Toshiba Laptop 460,Netbook,13.3,IPS Panel Full HD 1920x1080,AMD A4 2.5GHz,32GB,128GB SSD,Intel HD Graphics 620,Windows 7,1.23kg,642.09
1764,Razer,Razer Laptop 461,Workstation,12.5,IPS Panel Retina Display 2560x1600,AMD A9 3.0GHz,16GB,1TB HDD,Intel HD Graphics 6000,Windows 7,1.7kg,1430.58
1765,Toshiba,Toshiba Laptop 462,Notebook,15.4,Quad HD+ / Super AMOLED 2960x1848,Intel Core i9 2.9GHz,2GB,256GB SSD + 1TB HDD,Intel UHD Graphics 620,Windows 10,3.63kg,1110.58
1766,Lenovo,Lenovo Laptop 463,Ultrabook,11.6,1366x768,Intel Core i7 2.8GHz,64GB,128GB SSD + 1TB HDD,Nvidia GeForce RTX 2070,Chrome OS,1.28kg,2081.05
1767,Dell,Dell Laptop 464,2 in 1 Convertible,15.6,IPS Panel 2304x1440,Intel Core i5 2.3GHz,16GB,32GB SSD + 1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10 S,1.33kg,1276.14
1768,MSI,MSI Laptop 465,Gaming,14.1,IPS Panel Retina Display 2560x1600,Intel Core i7 8550U 1.8GHz,4GB,64GB Flash Storage,AMD Radeon R5,Windows 10,4.24kg,1651.05
1769,Microsoft,Microsoft Laptop 466,Workstation,14.0,Quad HD+ / Super AMOLED 2960x1848,AMD A9 3.0GHz,2GB,32GB SSD + 1TB HDD,Nvidia Quadro M1200,Windows 10 S,4.37kg,1509.14
1770,Apple,Apple Laptop 467,Workstation,13.3,IPS Panel 2304x1440,AMD Ryzen 7 2700U 2.2GHz,32GB,128GB SSD + 1TB HDD,Nvidia GeForce GTX 1050,Chrome OS,2.98kg,2021.14
1771,Huawei,Huawei Laptop 468,Gaming,14.0,IPS Panel 2304x1440,AMD E-Series E2 1.5GHz,64GB,1TB HDD,Nvidia Quadro M1200,Linux,2.41kg,2311.12
1772,Razer,Razer Laptop 469,Netbook,17.3,IPS Panel 2560x1440,AMD A4 2.5GHz,16GB,500GB HDD,AMD Radeon RX 580,Windows 7,1.38kg,831.79
1773,MSI,MSI Laptop 470,Workstation,15.4,IPS Panel 2560x1440,AMD Ryzen 7 2.2GHz,12GB,1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10 S,1.65kg,2029.64
1774,Huawei,Huawei Laptop 471,Notebook,11.6,4K Ultra HD 3840x2160,Intel Core i5 8250U 1.6GHz,64GB,128GB SSD + 1TB HDD,Nvidia GeForce RTX 2060,Chrome OS,1.32kg,1657.78
1775,Acer,Acer Laptop 472,Workstation,14.1,IPS Panel 2304x1440,AMD Ryzen 7 2.2GHz,16GB,2TB HDD,Intel HD Graphics 620,No OS,1.28kg,1533.46
1776,MSI,MSI Laptop 473,Gaming,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,16GB,64GB Flash Storage,Nvidia GeForce GTX 1050,macOS,3.36kg,1336.71
1777,Dell,Dell Laptop 474,Ultrabook,12.5,IPS Panel Retina Display 2560x1600,AMD Ryzen 7 2.2GHz,4GB,1TB HDD,AMD Radeon RX 580,Windows 10,3.12kg,1251.42
1778,Microsoft,Microsoft Laptop 475,Netbook,15.4,IPS Panel Retina Display 2560x1600,AMD Ryzen 7 2.2GHz,32GB,1TB SSD,Nvidia Quadro M1200,Windows 7,3.77kg,1566.91
1779,Huawei,Huawei Laptop 476,Notebook,13.3,IPS Panel 2304x1440,AMD A4 2.5GHz,32GB,64GB Flash Storage,Nvidia GeForce RTX 2060,No OS,1.09kg,1605.9
1780,Huawei,Huawei Laptop 477,Notebook,17.3,Quad HD+ / Super AMOLED 2960x1848,Intel Core i7 1.8GHz,2GB,128GB Flash Storage,Nvidia GeForce RTX 2070,Windows 7,3.02kg,1044.82
1781,Huawei,Huawei Laptop 478,Workstation,17.3,IPS Panel Retina Display 2560x1600,Intel Core i7 2.8GHz,32GB,512GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,4.36kg,1857.53
1782,Huawei,Huawei Laptop 479,Workstation,14.0,IPS Panel 2304x1440,Intel Core i3 2.4GHz,32GB,500GB HDD,Nvidia GeForce GTX 1070,Windows 10 S,1.48kg,2076.24
1783,Asus,Asus Laptop 480,Ultrabook,11.6,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 2.5GHz,4GB,512GB SSD,Nvidia GeForce RTX 2060,No OS,1.08kg,1086.48
1784,Microsoft,Microsoft Laptop 481,Workstation,12.5,Quad HD+ / Super AMOLED 2960x1848,AMD Ryzen 7 2700U 2.2GHz,64GB,1TB HDD,Intel Iris Plus Graphics 640,Windows 7,3.45kg,2137.89
1785,Samsung,Samsung Laptop 482,Gaming,15.6,IPS Panel Full HD 1920x1080,AMD Ryzen 5 2500U 2.0GHz,8GB,2TB HDD,Nvidia GeForce RTX 3060,Windows 10,2.16kg,1575.38
1786,Lenovo,Lenovo Laptop 483,Netbook,11.6,1366x768,Intel Core i9 2.9GHz,16GB,1TB SSD,Nvidia Quadro M1200,Linux,4.49kg,1366.11
1787,Microsoft,Microsoft Laptop 484,Ultrabook,14.0,1366x768,AMD A9 3.0GHz,8GB,256GB Flash Storage,Nvidia GeForce GTX 1060,Windows 10,3.36kg,1169.09
1788,Acer,Acer Laptop 485,2 in 1 Convertible,14.0,IPS Panel 2304x1440,Intel Core i7 2.7GHz,64GB,128GB Flash Storage,Nvidia GeForce GTX 1080,Windows 10,4.18kg,2076.22
1789,Acer,Acer Laptop 486,Workstation,15.4,Quad HD+ / Super AMOLED 2960x1848,AMD Ryzen 5 2.0GHz,4GB,500GB HDD,Nvidia GeForce GTX 1050 Ti,macOS,2.75kg,1467.66
1790,HP,HP Laptop 487,Gaming,15.4,Full HD 1920x1080,Intel Core i5 1.6GHz,8GB,256GB Flash Storage,Nvidia GeForce GTX 1050 Ti,Windows 7,3.37kg,1008.72
1791,HP,HP Laptop 488,Gaming,15.4,IPS Panel 2304x1440,Intel Core i5 1.6GHz,2GB,256GB Flash Storage,Nvidia GeForce 940MX,Windows 10,2.55kg,1108.07
1792,Acer,Acer Laptop 489,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 2.4GHz,8GB,64GB Flash Storage,Nvidia GeForce GTX 1070,No OS,1.15kg,1157.83
1793,Lenovo,Lenovo Laptop 490,Notebook,13.5,IPS Panel 2304x1440,AMD A9 3.0GHz,2GB,2TB HDD,AMD Radeon R5,macOS,0.96kg,1025.48
1794,Microsoft,Microsoft Laptop 491,Ultrabook,15.4,Full HD 1920x1080,AMD E-Series E2 1.5GHz,4GB,64GB Flash Storage,Intel HD Graphics 6000,Chrome OS,3.95kg,849.55
1795,Acer,Acer Laptop 492,Workstation,14.0,IPS Panel 2560x1440,Intel Core i7 2.8GHz,64GB,256GB SSD,Nvidia GeForce GTX 1080,Windows 7,4.24kg,2347.67
1796,MSI,MSI Laptop 493,2 in 1 Convertible,13.3,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 8250U 1.6GHz,64GB,1TB SSD,Nvidia GeForce 940MX,Chrome OS,2.31kg,1530.47
1797,Samsung,Samsung Laptop 494,Notebook,15.6,IPS Panel 2560x1440,Intel Core i9 2.9GHz,4GB,128GB SSD + 1TB HDD,Nvidia GeForce 940MX,Windows 10,1.05kg,1288.05
1798,Razer,Razer Laptop 495,Workstation,13.5,IPS Panel Full HD 1920x1080,Intel Core i7 2.8GHz,8GB,128GB Flash Storage,Nvidia GeForce RTX 2070,Windows 10 S,2.39kg,2011.85
1799,Microsoft,Microsoft Laptop 496,Workstation,15.6,4K Ultra HD 3840x2160,Intel Core i5 8250U 1.6GHz,8GB,32GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Windows 10 S,1.31kg,1797.29
1800,Microsoft,Microsoft Laptop 497,Workstation,13.3,Quad HD+ / Super AMOLED 2960x1848,AMD Ryzen 7 2.2GHz,4GB,500GB HDD,Intel Iris Plus Graphics 640,macOS,1.25kg,1593.0
1801,Huawei,Huawei Laptop 498,Workstation,14.1,1366x768,Intel Core i9 2.9GHz,8GB,256GB Flash Storage,Nvidia GeForce GTX 1060,Windows 10,1.93kg,1597.3
1802,HP,HP Laptop 499,Gaming,11.6,Quad HD+ / Super AMOLED 2960x1848,AMD A9 3.0GHz,16GB,32GB SSD + 1TB HDD,Nvidia GeForce GTX 1080,Chrome OS,3.0kg,1370.78
1803,Razer,Razer Laptop 500,Workstation,11.6,1366x768,AMD A6 2.5GHz,8GB,128GB SSD,Nvidia GeForce RTX 2060,Windows 10 S,3.73kg,1933.07
1804,Huawei,Huawei Laptop 501,Netbook,13.5,IPS Panel 2560x1440,Intel Core i9 2.9GHz,8GB,256GB Flash Storage,Nvidia GeForce RTX 2060,Linux,2.57kg,1537.26
1805,Acer,Acer Laptop 502,Notebook,14.1,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,2GB,32GB SSD + 1TB HDD,Intel Iris Plus Graphics 640,Windows 7,1.91kg,624.69
1806,Dell,Dell Laptop 503,Workstation,17.3,IPS Panel 2560x1440,Intel Core i5 1.6GHz,2GB,256GB SSD,Intel HD Graphics 620,Windows 7,2.73kg,1227.6
1807,Apple,Apple Laptop 504,Workstation,16.0,IPS Panel 2304x1440,AMD Ryzen 7 2700U 2.2GHz,8GB,128GB SSD,Nvidia GeForce GTX 1070,No OS,4.12kg,2326.14
1808,Samsung,Samsung Laptop 505,2 in 1 Convertible,15.6,1366x768,AMD A4 2.5GHz,8GB,64GB Flash Storage,Nvidia GeForce GTX 1080,Windows 10 S,2.57kg,1107.13
1809,Samsung,Samsung Laptop 506,Ultrabook,13.5,1366x768,AMD Ryzen 5 2500U 2.0GHz,4GB,256GB Flash Storage,Nvidia GeForce GTX 1060,Windows 7,4.37kg,907.77
1810,Razer,Razer Laptop 507,Netbook,15.6,4K Ultra HD 3840x2160,AMD A9 3.0GHz,8GB,512GB SSD,Nvidia GeForce 940MX,Chrome OS,3.54kg,1035.66
1811,Acer,Acer Laptop 508,Ultrabook,17.3,Quad HD+ / Super AMOLED 2960x1848,Intel Core i7 1.8GHz,4GB,500GB HDD,Nvidia GeForce RTX 2070,Windows 10 S,1.05kg,1370.95
1812,Lenovo,Lenovo Laptop 509,Workstation,11.6,IPS Panel 2304x1440,AMD Ryzen 5 2.0GHz,32GB,128GB SSD,Intel HD Graphics 6000,Chrome OS,2.07kg,1657.01
1813,Huawei,Huawei Laptop 510,Workstation,12.5,IPS Panel 2560x1440,AMD Ryzen 7 2700U 2.2GHz,64GB,32GB SSD + 1TB HDD,Nvidia GeForce GTX 1050,Linux,3.25kg,2272.1
1814,Acer,Acer Laptop 511,Workstation,14.0,IPS Panel 2560x1440,AMD A4 2.5GHz,8GB,128GB SSD + 1TB HDD,Nvidia GeForce RTX 3060,macOS,3.84kg,1659.61
1815,Acer,Acer Laptop 512,2 in 1 Convertible,14.1,Full HD 1920x1080,AMD Ryzen 5 2500U 2.0GHz,8GB,256GB SSD + 1TB HDD,Nvidia GeForce GTX 1050,Windows 10 S,1.18kg,813.54
1816,Microsoft,Microsoft Laptop 513,Notebook,17.3,4K Ultra HD 3840x2160,Intel Core i5 8250U 1.6GHz,8GB,1TB HDD,Intel UHD Graphics 620,Chrome OS,1.73kg,1258.62
1817,Acer,Acer Laptop 514,Netbook,14.0,Quad HD+ / Super AMOLED 2960x1848,AMD Ryzen 5 2.0GHz,32GB,1TB SSD,Nvidia GeForce GTX 1050,Chrome OS,3.9kg,947.79
1818,Apple,Apple Laptop 515,Gaming,13.3,4K Ultra HD 3840x2160,AMD Ryzen 7 2700U 2.2GHz,64GB,512GB SSD,Nvidia GeForce 940MX,Chrome OS,2.75kg,2062.19
1819,Razer,Razer Laptop 516,Gaming,13.3,4K Ultra HD 3840x2160,Intel Core i7 2.7GHz,8GB,128GB SSD + 1TB HDD,Nvidia GeForce RTX 3060,No OS,4.39kg,1704.67
1820,Microsoft,Microsoft Laptop 517,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,32GB,32GB SSD + 1TB HDD,AMD Radeon Pro 455,Windows 7,2.63kg,1289.38
1821,Lenovo,Lenovo Laptop 518,2 in 1 Convertible,16.0,4K Ultra HD 3840x2160,AMD Ryzen 7 2700U 2.2GHz,12GB,64GB Flash Storage,Nvidia GeForce GTX 1050,No OS,3.27kg,1392.69
1822,Asus,Asus Laptop 519,Gaming,11.6,Quad HD+ / Super AMOLED 2960x1848,AMD E-Series E2 1.5GHz,64GB,256GB SSD,Nvidia GeForce GTX 1060,Linux,2.29kg,1855.67
1823,HP,HP Laptop 520,Ultrabook,17.3,IPS Panel 2304x1440,Intel Core i5 2.5GHz,64GB,256GB SSD,Nvidia GeForce GTX 1050,Linux,4.15kg,1628.23
1824,Razer,Razer Laptop 521,Ultrabook,15.4,IPS Panel Full HD 1920x1080,Intel Core i5 1.6GHz,32GB,256GB Flash Storage,Nvidia GeForce 940MX,No OS,2.84kg,1546.47
1825,Apple,Apple Laptop 522,Netbook,13.5,IPS Panel 2304x1440,Intel Core i9 2.9GHz,12GB,128GB SSD,Nvidia Quadro M1200,Linux,1.73kg,1609.36
1826,Toshiba,Toshiba Laptop 523,2 in 1 Convertible,11.6,IPS Panel Full HD 1920x1080,AMD A6 2.5GHz,8GB,500GB HDD,AMD Radeon Pro 455,Windows 7,1.74kg,763.31
1827,HP,HP Laptop 524,Notebook,16.0,IPS Panel 2304x1440,Intel Core i7 2.7GHz,8GB,128GB SSD,Intel HD Graphics 620,No OS,2.78kg,1158.87
1828,Samsung,Samsung Laptop 525,Ultrabook,13.5,IPS Panel Retina Display 2560x1600,Intel Core i7 8550U 1.8GHz,32GB,1TB HDD,Intel UHD Graphics 620,Windows 10 S,2.43kg,1586.16
1829,Razer,Razer Laptop 526,Notebook,12.5,IPS Panel 2304x1440,AMD Ryzen 7 2700U 2.2GHz,16GB,32GB SSD + 1TB HDD,Nvidia GeForce GTX 1070,Chrome OS,2.33kg,1458.17
1830,Lenovo,Lenovo Laptop 527,2 in 1 Convertible,15.4,Quad HD+ / Super AMOLED 2960x1848,Intel Core i5 8250U 1.6GHz,16GB,128GB SSD + 1TB HDD,AMD Radeon Pro 455,macOS,4.46kg,1103.07
1831,Razer,Razer Laptop 528,Notebook,13.5,4K Ultra HD 3840x2160,Intel Core i5 2.3GHz,2GB,1TB SSD,AMD Radeon RX 580,Windows 7,3.42kg,1041.07
1832,Dell,Dell Laptop 529,Ultrabook,17.3,IPS Panel 2304x1440,Intel Core i7 8550U 1.8GHz,12GB,128GB SSD + 1TB HDD,Intel HD Graphics 6000,Windows 10 S,2.3kg,1083.64
1833,Microsoft,Microsoft Laptop 530,Ultrabook,14.0,4K Ultra HD 3840x2160,AMD Ryzen 5 2.0GHz,64GB,2TB HDD,Intel Iris Plus Graphics 640,Windows 10,1.85kg,2127.86
1834,Acer,Acer Laptop 531,Ultrabook,16.0,Full HD 1920x1080,AMD A4 2.5GHz,32GB,32GB SSD + 1TB HDD,Nvidia Quadro M1200,macOS,3.46kg,1784.1
1835,Razer,Razer Laptop 532,Ultrabook,15.6,Quad HD+ / Super AMOLED 2960x1848,AMD A9 3.0GHz,4GB,1TB SSD,Nvidia Quadro M1200,macOS,1.6kg,1798.47
1836,Razer,Razer Laptop 533,Workstation,15.4,IPS Panel Retina Display 2560x1600,AMD E-Series E2 1.5GHz,8GB,256GB Flash Storage,Intel HD Graphics 6000,macOS,1.76kg,1991.2
1837,Apple,Apple Laptop 534,Gaming,14.0,IPS Panel 2560x1440,AMD A4 2.5GHz,16GB,256GB Flash Storage,Nvidia GeForce RTX 3060,Linux,3.01kg,1835.02
1838,Samsung,Samsung Laptop 535,Ultrabook,14.0,IPS Panel Full HD 1920x1080,AMD Ryzen 7 2.2GHz,16GB,128GB Flash Storage,Nvidia GeForce RTX 2070,macOS,4.37kg,1804.76
1839,Asus,Asus Laptop 536,Gaming,16.0,IPS Panel Retina Display 2560x1600,AMD A9 3.0GHz,32GB,32GB SSD + 1TB HDD,Intel HD Graphics 620,macOS,1.53kg,1720.55
1840,Samsung,Samsung Laptop 537,Ultrabook,15.4,IPS Panel Full HD 1920x1080,AMD Ryzen 5 2500U 2.0GHz,16GB,1TB HDD,Intel UHD Graphics 620,Windows 7,2.75kg,1151.3
1841,Asus,Asus Laptop 538,Workstation,16.0,IPS Panel 2560x1440,AMD A9 3.0GHz,32GB,32GB SSD + 1TB HDD,AMD Radeon Pro 455,Windows 7,1.78kg,1412.18
1842,Acer,Acer Laptop 539,2 in 1 Convertible,14.1,Full HD 1920x1080,AMD Ryzen 5 2.0GHz,4GB,500GB HDD,Intel Iris Plus Graphics 640,Linux,3.18kg,695.53
